num	kind	unid	bie	term	desc	name	occur	xpath
599	明細部	UN01007174	BBIE	明細行税率	この明細行の課税分類区分を識別するため、明細行課税分類コードと組み合わせて利用する。	ram:RateApplicablePercent	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:RateApplicablePercent
600	明細部	UN01013040	BBIE	明細行課税分類譲渡資産金額(税込み)	この明細行の課税分類毎の税額を含む譲渡資産金額	ram:GrandTotalAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:GrandTotalAmount
601	明細部	UN01014650	BBIE	明細行適用税制識別子	この明細行取引の税制年度を識別するID\nデフォルトは「2019」（2019年度税制）	ram:LocalTaxSystemID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:LocalTaxSystemID
602	明細部	UN01014642	ASBIE	明細行決済／参照インボイス文書グループ	明細行が参照するインボイス文書（業界EDI電子インボイス等）に関するグループ	ram:InvoiceReferencedCIReferencedDocument	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument
603	明細部	UN01005579	ABIE	明細行インボイス参照文書クラス	明細行が参照するインボイス文書クラス	ram:CIReferencedDocument	－	
604	明細部	UN01005580	BBIE	（明細行参照）インボイス文書番号	この明細行が参照するインボイス文書の番号	ram:IssuerAssignedID	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:IssuerAssignedID
605	明細部	UN01005582	BBIE	（明細行参照）インボイス文書発行日	この明細行が参照するインボイス文書の発行日	ram:IssueDateTime	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:IssueDateTime
606	明細部	UN01005585	BBIE	（明細行参照）インボイス明細文書番号	この明細行が参照するインボイス文書の明細文書番号	ram:LineID	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:LineID
607	明細部	UN01005588	BBIE	（明細行参照）インボイス文書履歴番号	この明細行が参照するインボイス文書の変更履歴を管理する番号。	ram:RevisionID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:RevisionID
608	明細部	UN01006415	BBIE	（明細行参照）インボイス文書情報	この明細行が参照するインボイス文書に記載の情報	ram:Information	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:Information
609	明細部	UN01009672	BBIE	（明細行参照）文書タイプコード	この明細行が参照するインボイス文書のタイプを識別するコード	ram:TypeCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:TypeCode
610	明細部	UN01012923	BBIE	（明細行参照）インボイス明細行番号	この明細行が参照するインボイスの明細行番号	ram:SubordinateLineID	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:SubordinateLineID
611	明細部	UN01014899	BBIE	（明細行参照）文書サブタイプコード	この明細行が参照する文書のサブタイプコード	ram:SubtypeCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:SubtypeCode
612	明細部	UN01014644	ASBIE	明細行決裁／返金グループ	明細行の返金に関するグループ\n（金額にマイナスを許容する場合は使用しない）	ram:SpecifiedCITradeAllowanceCharge	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge
613	明細部	UN01005706	ABIE	明細行返金クラス	明細行返金のクラス\n（金額にマイナスを許容する場合は使用しない）	ram:CITradeAllowanceCharge	－	
614	明細部	UN01005707	BBIE	明細行返金・追加請求識別識別子	この明細行が返金か、追加請求（チャージ）かを識別する識別子。\n属性：Fault=Allowance	ram:ChargeIndicator	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:ChargeIndicator
615	明細部	UN01005710	BBIE	明細行返金計算率	この明細行返金を計算するための率	ram:CalculationPercent	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:CalculationPercent
616	明細部	UN01005713	BBIE	明細行返金金額	この明細行の返金金額。\n契約単価×返金数量、または金額。\n契約単価×返金数量で指定できない場合には金額	ram:ActualAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:ActualAmount
617	明細部	UN01005714	BBIE	明細行返金理由コード	この明細行の返金理由を識別するコード	ram:ReasonCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:ReasonCode
618	明細部	UN01005715	BBIE	明細行返金理由	この明細行の返金理由（内容）の説明	ram:Reason	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:Reason
619	明細部	UN01008286	BBIE	明細行返金計算金額	この明細行返金の計算根拠となる金額	ram:BasisAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:BasisAmount
620	明細部	UN01014644	ASBIE	明細行決裁／追加請求グループ	明細行の追加請求に関するグループ\n（金額にマイナスを許容する場合は使用しない）	ram:SpecifiedCITradeAllowanceCharge	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge
621	明細部	UN01005706	ABIE	明細行追加請求クラス	明細行追加請求のクラス\n（金額にマイナスを許容する場合は使用しない）	ram:CITradeAllowanceCharge	－	
622	明細部	UN01005707	BBIE	明細行返金・追加請求識別識別子	この明細行が返金か、追加請求（チャージ）かを識別する識別子。\n属性：True=Charge	ram:ChargeIndicator	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:ChargeIndicator
623	明細部	UN01005710	BBIE	明細行追加請求計算率	この明細行追加請求を計算するための率	ram:CalculationPercent	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:CalculationPercent
624	明細部	UN01005713	BBIE	明細行追加請求金額	この明細行の追加請求金額。\n契約単価×追加請求数量、または金額。\n契約単価×追加請求数量で指定できない場合には金額	ram:ActualAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:ActualAmount
625	明細部	UN01005714	BBIE	明細行追加請求理由コード	この明細行の追加請求理由を識別するコード	ram:ReasonCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:ReasonCode
626	明細部	UN01005715	BBIE	明細行追加請求理由	この明細行の追加請求理由（内容）の説明	ram:Reason	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:Reason
627	明細部	UN01008286	BBIE	明細行追加請求計算金額	この明細行追加請求の計算根拠となる金額	ram:BasisAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCITradeAllowanceCharge/ram:BasisAmount
628	明細部	UN01014643	ASBIE	明細行決済／調整グループ	明細行決済の調整に関するグループ	ram:SpecifiedCIFinancialAdjustment	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment
629	明細部	UN01005487	ABIE	明細行調整クラス	明細行の調整に関する情報からなるクラス	ram:CIFinancialAdjustment	－	
630	明細部	UN01005488	BBIE	明細行調整理由コード	この明細行の調整理由を示す識別コード	ram:ReasonCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:ReasonCode
631	明細部	UN01005489	BBIE	明細行調整理由	この明細行の調整理由を文字で表現した内容	ram:Reason	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:Reason
632	明細部	UN01005490	BBIE	明細行調整金額	この明細行の調整金額\n調整ユースケースの場合は必須	ram:ActualAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:ActualAmount
633	明細部	UN01014894	ASBIE	明細行／取引期間グループ	明細行の取引期間に関するグループ	ram:BillingCISpecifiedPeriod	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:BillingCISpecifiedPeriod
634	明細部	UN01005608	ABIE	明細行取引期間クラス	明細行の取引期間に関する情報からなるクラス	ram:CISpecifiedPeriod	－	
635	明細部	UN01005612	BBIE	明細行取引開始日	この明細行の取引開始日	ram:StartDateTime	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:BillingCISpecifiedPeriod/ram:StartDateTime
636	明細部	UN01005613	BBIE	明細行取引終了日	この明細行の取引終了日	ram:EndDateTime	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:BillingCISpecifiedPeriod/ram:EndDateTime
637	明細部	JPS2300005	ASBIE	明細行／購買アカウントグループ	この明細行の購買会計アカウントに関するグループ	ram:PurchaseSpecifiedCITradeAccountingAccount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:PurchaseSpecifiedCITradeAccountingAccount
638	明細部	UN01005680	ABIE	明細行購買会計アカウントクラス	明細行購買会計アカウントに関するクラス	ram:CITradeAccountingAccount	－	
639	明細部	UN01005683	BBIE	明細行購買会計アカウントタイプコード	売り手が付与する買い手の明細行購買会計アカウント	ram:TypeCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:PurchaseSpecifiedCITradeAccountingAccount/ram:TypeCode
640	明細部	UN01005685	BBIE	明細行購買会計アカウント名	買い手の明細行購買会計アカウント名	ram:Name	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:SpecifiedCIILBSupplyChainTradeSettlement/ram:PurchaseSpecifiedCITradeAccountingAccount/ram:Name
641	明細部	UN01010016	ASBIE	明細行／取引品目グループ	明細行の取引品目に関するグループ	ram:ApplicableCITradeProduct	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:ApplicableCITradeProduct
642	明細部	UN01005809	ABIE	取引品目クラス	取引品目に関する情報からなるクラス。	ram:CITradeProduct	 -	
643	明細部	UN01005810	BBIE	品目識別子	品名を特定するために付与した識別子	ram:ID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:ApplicableCITradeProduct/ram:ID
644	明細部	UN01005811	BBIE	グローバル品目識別子	GTIN、JAN識別子などの国際的に登録された品目識別子	ram:GlobalID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:ApplicableCITradeProduct/ram:GlobalID
645	明細部	UN01005812	BBIE	受注者品目識別子	受注者が品目を特定するために付与した識別子	ram:SellerAssignedID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:ApplicableCITradeProduct/ram:SellerAssignedID
646	明細部	UN01005813	BBIE	発注者品目識別子	発注者が品目を特定するために付与した識別子	ram:BuyerAssignedID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SubordinateCIILBSubordinateTradeLineItem/ram:ApplicableCITradeProduct/ram:BuyerAssignedID
